Id,Predicted
77,.bhtDhfedhhlRIzrvhndmistrgRInspAnaRlyklItibIWrkiGHaRdtikIpinflEShndwn.
78,.tUilIvIEtHizkhndiShnkamh@mistrpatrshnstapstEviG.piRIhd!.
79,..bhtDeRrolsORisRId.
80,.inoRdrtistEkhmpetitivhtDhpRhlhfREtiGnhmbrhvsmolnan?Un?hnaprEShnzinDhRIdhn.mOskhmphnIzHAvshksesfhlIskWIzshvstAnchlWEjkhnseShnzfrmlebr?Un?hn.
81,.DIAktWhzizhnnAcRhlfrHimezItiGpuRkkamh@HItOldhfRend.piRIhd..
82,.nwkamh@WImhstHAvhnn?UshmTiGdAS~oR.dAS@hDrtUinSuRDhtDIeldrlInatbIWyptwtfynAnShlIendImOShnhlIbyliGgrIiGkamh@fynhlellhs.piRIhd!.
83,.mistrbeRIHAdbinpRezhdenthvHaRdminsisthmzh?UnithvfighintrnAShnhlinkoRprEt!.
84,.DEvbAnin?UsinDI?UessensDIrlInyntInsevhntEtTspiRIhd.
85,.itWhzhntthgivhWrE~.
86,.ifitizhnWantsEiGitshnhDr_.
87,.bhtDis?iRkamhpaRtIbAthlzrleskhntenShshndaptrpolkamh@HUhzonDhbAlht.hndfoRtIsiksstEtskamh@HOpsfrAtlIstWhnmil?hnvOts.piRIhd.
88,.bhtifDhHistrIhvhDrAfRhkhnnEShnzizenIgyd_Wyts.indIhnzhndsmolblAk.tRabSudfiRDht!.
89,.OldpIphlSudnatHAvtilivWhtDhkansthnkHiRDhtDEkudendhprUendidevRIWEbyDAtlAsdonhskamh@lIviGhdesthtUtspws.piRIhd.
90,.bhtDhbulzWOntgiv@hppiRIhd_.
91,.telhviZhnsetmEkrz.RegrhlIskejultIvIpROgRAmiGbigAnHiR.HAvlostwtthDhjAphnIzAnd?uRhpIhns.
92,.DAtsmoRhlesWhtDhblUcip!ikanhmisikspekt_.
93,.DhShthlWudbIDhfrsttUliftofsensDhnyntInEtIsikscAlhnjriksplOZhn.piRIhd_.
94,..HIAdid.kOlhndhbhlkWOt.EnIofrDEkamhzinizgOiGhbIRIv?Ud..
95,..menI@hDrz.kamh@hvEtiGtAksiz!kamh@dUitanDhsly.piRIhd!.
96,.foRigzAmphl_itlykstaksDhtselethllOmhlthbhlhvDhkhmphnIzbukvAl?U_oRAsetsmynhslyhbilhtIzprSeR!.
97,..nw+sIbh-iztRyGtUmEkhmenp!.
98,.AGgrdlikUd.hfiShlzkhnlInDeRHykoRttijhjmistrAmrhvlAsshmr.piRIhd.
99,.itWhlseleksdivhdendAthlEEtrdEt!.
100,.dhbhlkWOt.foRDhRekrddhbhlkWOt_iznhkwnthvhthfkamhshksesfhlbiznhsmAnztuRhbhlWoSiGthnikspiRIhdz.
101,.foRHiztapEdkamhHIpiktkantRAkthnoRghnyziGcIfWoltrSI_kamh@HUendidHizOnbidtibIpRezhdentbybAkiGmistrmhkaRTIpiRIhd.
102,.AktrhlE!kamh@sinshzgRondhTrdIEdylykithlatkamh@dhbhlkWOtHIsez.piRIhd.
103,.DisizhvDhtymthtEkDhcAnsinAsksDhmDAtsezmistrAphlbam.HUAdzDAtHizHOfOnHizbhd_.
104,.DhsitIkhnpRabhblIHAndhltUpROgRAmzkamh@sezSaRpmhmoRIhlAdministREtrcaRlzkOk_kamh@dhbhlkWOt_bhtTRIrfoRkudbIpRablhmAtik_piRIhddhbhlkWOt.
105,.itshbwtWyksevhntIndEzinhbEdIzlyfkamh.dhbhlkWOt.sezmistrdikI.kamh_hvetrhniGgWhStIcrHiRhdjhpAn.piRIhd!.
106,.Dhn?UdIlbRotsOShlsik?uRhtIkamh@hnd_Dhn?UfRentiRbRotmedhkeR.piRIhd.
107,.bhtDeRpap?hleRhtIgRUsslOlIbikhztRAnzmiShnofhnWhzslhgiS.kamh@pRintiGmesIemhSInzkudhndhbhlkWOt.tapdhbhlkWOttUchDrifiShntlI.piRIhd_.
108,..hnatAt@olhnHApIWiTWht!.
109,.hsOsIEtidenz!nhtizeRkOh@izhjenRhlpaRtnrDeRkOhHOtelpaRtnrzhndHAzhWhnprsentjenRhlpaRtnrintRistinDhpaRtnrSit..
110,.AnelsrvisizWelzWhnsDErdRildkamh_lamik.drmit.biltofSoRdRiliGRigz.
111,.bhthtempsdyzlEthmistiGrdifektivpROtIninDhmhsthltiSUhvlesk?UlrdistRhf?hpEShnz_HAvloGpRUvdfRhstREtiG.piRIhd_.
112,.DAtsmoRrlesWht.DhplUdcipikanhmissikspektpiRIhd!.
113,.?etDhbhndhspOstizbendiGOvrbAkWRtrdtikhmplyWiT?UesdimAndzfrmoRAkses.piRIhd.
114,..frmenIjAphnIzkhmphnIzitWhzDhfrsttymWiDEtevrsInAnhmeRhkhninvestrsezmistreRhn.
115,.!DhRaTWelsagAintenshfydkRitisizhvOvrDhWestrnostREl?hnghvrmhntspRIlEShnSipWiTanthpRinrz_shcezmistrbandhndmistrHOmzhkoRtkamh_HUmDhghvrmhnthsisthdfynAnShlI!piRIhd.
116,.dhbhlkWOt_WIjist.gethgidsynkamhAndDAtmaRkitWhlRispandpiRIhddhbhlkWOt_.
117,.!hbwtWhnpYntfyvbil?hndalrzhvdetizhndrRIv?U@.
118,.innyntIn~EtIkamhDhflEmzRIzUmdHOmgEmzpiRIhd!.
119,.!dhbhlkWOtifWIkIpDishpkamh@WhldyWiTwRflAgpiRIhd!dhbhlkWOt_.
120,.DhnASnhlAvRijWhzfoRpYntsiksTRIprsent.hnddisembr@nyntInEtIsiks.
121,._itHAdhjRhmAtikhsektanDhgEm.piRIhd.dhbhlkWOt..
122,._DhdedlynfrdUiGsOizfebUWeRItWenIfrst.tUmhnTsbIfoRjiletsEpRhltWenIfrstAn?UhlmItiG.
123,.WytplErzdRifthdbAkkamh@intenShnzIzdpiRIhd..
124,.frminseltsmEjr!dItshndbrnI!RipoRthdlIdYndDhkRwdhWolstRItHwsizkhtiGDeRnyntInEtIsevhn@ybIemrniGzesthmht.
125,.DeRznOdwtWIvtUminiStDhsOvIhtTRetviRIshbstAnchlIinDhlAst?iR.sezmenhsOthRepRizenhtivDenWebr_.
126,.HOltelzkhn?UzdDhtekkalhjIthpRidikt.WinbiznhsWhlbIhn?UZUhlIslO@hndDhsWinmoRdiskwniGiznEdI!.
127,.?estrdEzhmwnsmhntbyRepRizenhtivHwrdmInzthHwsWhlvOtanDhsimizhmendmhntsepRhtlIfrmDIOvrolkanfRhnsRipoRt_piRIhd.
128,..DhkhmphnIolsOdOnEthdfiftITwzhndalrztUhlOkhlinvyRhnmethlgRUp_thHyrspeShlistUivAl?UEtDhkhmphnIzplAnzthklInhpkhntAmhnEtidsyts.
129,.stRoGimpoRtsHwevrmInDAtdhmestikdimAndRytnwizstRoG_WhncuRWEtikrbitREddefhshtiztiHAvhfuldlOnRiseShn.
130,.AneRkOhzspOksWumhnsedDhkhmphnIformDhvencr_tikRIEthvfynAnsiGvIikhlfrf?UcrHOtelpRajekts.
131,.dhbhlkWOt_DeRizhnmhcpRagResinsevhntIndEz.piRIhd!.
132,.DhklhbnwfIldzhnhmbrhvtImzfoRveRIhsEjlevhlz.piRIhd_.
133,.DhbhndhspOstsmhnaphlIHAzbikhmhlytniGRadfrkRitisizhmbyDI?Ueshnd@hDrtREdiGpaRtnrzhvjrmhnIzklOzddoRz.piRIhd.
134,..DhfrmseditdhzhnkamentanitstakRekhmhndEShnzoRrniGzesthmhts.
135,.itdidnydethfynDhbyrzoRdisklOztrmzhnDhsElz.
136,.nw.sIbhtiztRyGtUmEkhmendz.
137,.!dhbhlkWOtytOlDemitsDIendhvydIalhjIkamhdhbhlkWOt_sezmistrAmrhvkamh@hpaRtIvetrhnpiRIhd!.
138,..DhbAGkHOldiGkhmphnIzslEtidhnhDrfiftImil?hndalrsElfrnekst?UzdE!.
139,.nOfrmplAnHAsbendivyzd.bhtitizhndrkhnsidrEShntURiv?UDhHOldstRhkcrHIsed.
140,..HIkudpResmistrROlhndtiselHAmpaRthvloGROzpoRtfOlIO.piRIhd!.
141,.ybIemfelWhnAndsevhnEtTs.tUWhnHhndrdtWenIAndTRIEtTs.anmoRDhntUpYntfyvmil?hnSeRz.
142,.nObhdInOzHwDhswTAfRhkhnghvrmhntluRIAkt_.
143,.DhkhmphnIsedAlfhtindEvidbilzplAndDhkhnvrtDeRkamhnSeRz!driGDhTrdIHyfhndEpiRIhd.piRIhd..
144,.shmsoRsiz.sedshmhvDIlesHyfhntRhdiShnhlHOldrzhvjenrhldEbiljIks.SeRz_kudbItempthdbyDhpRaspekthvkAphthlgEnz.piRIhd.
145,.kAmbOdIizviRtnamHyfhnbAkDhghvrmhntRif?UziztiSeRpwrWiTDhkhmeRhRUzkamh_DhkhntRIzfoRmrolcaHHyfhnlefths.RUlrz.piRIhd.
146,.DhnAzdAktkhmpazhtindekshvfoRTwzhnkamhsiksHhnrdTrdIEtstaksklOzdAtTRIHhnrdsevhnIfoRpYntsiksfyvkamh.dwnzIRO.pYntWhnsiks.piRIhd.
147,.itRIshntWIksfoRigzAmphlRIdrzHiRHAvHrdhvDhbAniGhvAntIyRhScOsindWhnlendhnbrl@.
148,.ekspoRtpRyshzROzWhnprsentinDhlEthstkoRtrAndejdhptOnlIz?iROpYnt.tUprsentinDhlAst?iR.piRIhd.
149,.menI@hDrzkamh+hvEtiGtAksizkamh.dUitanDhsly.piRIhd!.
150,.!instedkamhDEfEvrhnhnwnstceksbyROviGkamh_RhDrDAn~inHyfhnHwskamhinspektrzfOkisiG_andhbhlkWOtkRitikhlkhntROlpYntsdhbhlkWOt_instIflUdpRasesiG.piRIhd!.
151,.DhpRablhmkhntin?UUzthbImhnatinIinfAShnkamh@sedkrtbaynaRd_kamh@DhphbliSrhvDhRItElmaRkhtiGRipoRt.kamh@hnindhstRInEzletr.piRIhd.
152,.hnhDrspOksmhnfrDhministRIHAzRiplydtUDhfoRhnkoRspanitshsOsIEShnhvswTIstEZh@.
153,.hndrtrmzpRIvIhslIRIpoRthddIitAl?hnAgRhkhlcrhlkhnsrnhsUmdhbwtWhnHhnrdnyntIfyvmil?hndalrzhndshboRdhnEtiddetezpaRthvDhtR!.
154,.bhtshchgenstDhdAnsaRmyldchmrhzkhmpeRdtUhkhmiGrTkWEtfrDhtUpRhfeShnzkamh_shmhkwnthnzAndkhnshlthnspRidikt.piRIhd.
155,.aphziShnfrmkhmpetitrzolsOkhntRib?Uthd.tiDIiniShlRIjekShnhvDhmrjr_kamh_AndDAtHAzAGrdsAnhfEigzek?htivz.piRIhd!.
156,._RhgaRdlhshvDIolkhmhvenImItiGWiTjhled!kanhstansImzolmOstsrthntinamhnEtitsOnslEthvdrektrzshmtymneksWIk!.
157,._bhtthDhshpRyzhvolmOstevRIWhn.DhstakpRytsizbigAnhsthdIklyndDhtpuStDIAvRijhbhvWenzdEzklOz.
158,.bhtitstifikhlt.tisIWRDhkhmphnIgOzfrmiRRz.
159,.AndSoRtlIAftrDIAkWhziShnkamh@YlpRyshstaRtidzslyd_piRIhd!.
160,.insted_DEfEvranhnwsceksbyROviGRADrDAtinHwsinspektrz_fOkisigankRitikhlkhntROlpYnts_insIfUdpRashtRhd!.
161,..mistrbeRIHAvbinpRezhdenthvHaRtmsisthmzh?UnithvfigIintrnAShnhlinkoRprEt!.
162,.SAmRantspRItAkspRafitfrmDhsElWhzWhnHhnrdtWenIfyvmil?hndalrzhspOksWumhnsed.
163,.neROlIdifym!DeRrhdhzhnrsOAsetAlhkEShnfhndz.
164,..innyntInEtIfyv_penzYlWhnniRlIilevhnbil?hndalrzindAmijizAt.tRyl_DhbighstjhjmhntevrhWoRdidhplEnpiRh!.
165,.AftrDhTrdIHyfhndEpiRIhdkamh.DhSeRzWudbIkhnvrthbhlAthlOr@RESIO.piRIhd.
166,..HIiknalijizdiskhsiGDhphtenShlhvspIdiGhplosizbhdinyzmEkiGenITRet!.
167,..bilevhlithlfrDr!DeRaRWEzrwndHyriGfRIziz.
168,.DhIikspAndidRIkolWhzdisklOzdAthmItiGWiTAnaRsIhfiShz_AndAnEjhnsIofhswtsydShkaRgO@.
169,..Dhn?UceRmhn.nOzDhtHizphlitikhlkhnekShnzmEkshmmaRkitpaRtishphntshvspiShs_DhtIbhltRydhstim?hlEtDIikanhmIthHelpjIOpIkAnhditsnekst?iR_piRIhd.
170,.AftrDhklOzhvtREdiGDhfoRkAstsWrinkRIst!.
171,.?estrdEzlUzrzinklUdidothmObIlzpiRIhd..
172,.bhtnwDhmedhkhlpAkhpOzizbOsmeZrzpiRIhd..
173,..HIHAvbinsIn?rvyspRezhdenthvWaSiGthnaprEShnzfoRDhdifenskantRAkth!.
174,.DhbundhspOssmhnabhlIHhzbikhmhlytnEmRadfrkRitisizhm.byDI?UesAndhDrtREdiGpaRtnrzhvjrmhnIz.klOzddoRz.piRIhd.
175,..DeRjistWEtiGfrDIRh@.
176,.ybIemfelWhnAndsevhnEtTstUWhnHhndrdtWenIhndTRIEtTsanmoRDhntUpYntfyvmil?hnSeR.
177,.DismaRkitizWEtiGfrOnlIWhnTiGshofrdRof+hsIn?rvyspRezhdentAttamshnmikinhnsik?uRhtIzinkoRprEtid_.
178,.hstRonhmrzsEDAtDIrTsfEtizsIld.
179,.DhmhnItUput.DispRaphziShnanDhbAlhtkEmpaRtlIfrmDhgRAndHyfhncAmpIhngivr.kamh@zIkAlhfoRn?hmedhkhlhsOSIEShnpAk.piRIhd_.
180,.sIbh-hgRIdtURevhnIDIOvrsyt..
181,.mikdrnhtAndendAl@RAndifRhntsseghmhntshmDIYlsrvhshzbUzn.
182,..DhREtiGkhnsrnolsOplEsDhsiGghlEtUsIn?rdet!REtiGhvsIes~eksistekshs.gAstRAnzmiSin?UnitanRIv?U_WiT.diRekShn@hnsrthn.
183,.DIikspAndidRIkolWhzdisklOzdAthmItiGWiT.AnaRsIhfiShlzAtAnEjhnsI@ofhswtsyShkagO@.
184,.bhtDhpROtestsRAphdlIbROkhpWinDhmIdIhHedidHO.
185,.bRitiShplyhnsmEkrzHAvloskRwndtikanthnenthl?uRhpIhnzHUhvDistAbliStERep?htEShnfoRdizynAndkWalhtIstAndrdz.piRIhd.
186,.DIdhbhlkWOtHedkwntkamh@dhbhlkWOt.hbOgismeZriGdivyshvevrDeRWhzWhnkamh@RimEnDhsEmsemIkOlhn.DeRtWhznOinkRIsinsAlrIprshnel.piRIhd_.
187,..kRischnSWoRzHyfhnSOiG.kamh@DhpOsthlministr_kamh_bRishlzAtshgjeschnz.DhtshckRitisizhm.ledtiDhdisiZhntidismwnthlDhmhnaphlI.piRIhd_.
188,.HIpRyvhtlIinsistsIhpOzhzRipIlkamh_bhtshmTiGkHIhz?UziGizaphziShnezhbaRginiGcip_piRIhd.
189,..DhkhmphnIofsOdOnEhdfiftITwzhndalrztUhlOkhlinvyRhnmenhlgRUpthHyrspeShliststUivAl?UEDhkhmphnIzplAnztiklInhpkhntAmhnEtidsyts.
190,.AndAmbiShsinnyntInHyfhnnEShnefrttUHelt.tWenI?rzhvWoRhntembOdIh_endidWiTwtAnhgRImhnt.piRIhd.
191,..pRapthtbyn?UzRipoRtshvhlejmishpROpRIEShnhvfhndz_HIesIsIviztidDhfrmznU?oRkHedkoRtrzlAstWIkWiDDIintenchnhvigzAminiGbiznhsRRI.
192,..itizcaRjWiTgitiGDhbesdIlfrSeRHOldrzkamh_AdWudhntget.taptalrWiDwthnhDrbidr_.
193,.DAtizWelhbhvDhnASnhlAvRijfrHasthbhlzhvshcpROgRAmzkamh_bhtHaRdlIhmaRkititWantdisIfRydmentid.piRIhd.
194,..HIaRg?UzDAtfRydEzhnimplYmhntfig?rz.hndrmyndDhTIsizhvESaRplIslOiGIkanhmI_.
195,.DhsenshvinpendiGdUmHAzstymIntImmaRk.beS!.
196,.DhfedrhlikspRessrviskamh@WichlwbiznisizinnidhvijhWhlztisinfAkshzfrmDhkhmphnIzstoRz.kamhkEmtUrlIhmhsttUikspensiv!kamh@AnhlhssE.piRIhd_.
197,.ansOldstakshvtRhks~rhbwthTrdHyrDhnoRmhlkamh_sedizspOksmhnfrDhkhmphnI.piRIhd..
198,.ithtempstUbRiGoRdrtiDhmiRIhdfyvrteknIkskrhntlItiskRybyhWeltrhvkhnfliktiGtrmhnalhjI.
199,.aRjEaRhspeShlthmitIizHApItisIhtoltrhtivimrjithDhpashbhljYntbidbitWInkEkEaR+AnDhmAnijmhntHyfhnWedgRUp.piRIhd.
200,..AzDhpap?hlhstsdidHIhpIlthlesejhkEtidlOrmilhklAspIphlHUfyndIkhnamikhndsOShlcEnjfRytnEm!.
201,..yset.dwnhnfig?rdwtWhtDEmItid.hndsOldhmanht.
202,.instedmistrsymhnprsWEdidHimthjYntHhzgRUbestDhcIfigzek?htiv@ofisrhvDhveRIhsHOldiGkhmphnIzthbIset@hpthOnIcTReft.
203,.inDIEbIemtRItIkamh@DI?UesnhgOSIEtrz_Wanith+wtlanmishldifens.AtlafthbOTTsydzinthDhpascr_hvm?UchlhSoRt.DhstRhkShn.piRIhd_.
204,.DhloncHAbinplAnfrrlIrDisHiRbhtWhzskRhbtbyDhspEsEjhnsIhbwtfyvtymzbikhzhvdizyndhnd@hDrdilEz.piRIhd.
205,.telOn.eksklhmEShnpYnht.dhbhlkWOt!.
206,.SoRttrmREtsHIsezaRlyklItURimEnstedIoRmUshmWhtHyr_.
207,..hn?UzRIlIsiSUd?estrdE_sedDhtDhlynhvkReditWudbIgeRhntIdbyphRUvIAndsOlvr.piRIhd_.
208,.rlIlAstRIkkamh@mistrcandUdofrkhnseShnz.piRIhd..
209,.kRischnSWoRzHyfhnSOiG!kamh@DhpOsthlminhstrkamh_bResilzAtshjeschnzDhtshckRitisizhm_ledtUDhdisiZhntUdismwntshvDhmhnaphlEt.piRIhd!.
210,..peRIdiskhvrdjhpAnforhmeRhkhnzAkShlIiWhzpyleRhnHIkWips.
